Threshold,precision_0,recall_0,f-score_0,Precision,Recall,F1.Score,accuracy,MCC,Algorithm
0.42,0.970889846094093,0.979863767276717,0.975332459198034,0.857375276126627,0.801679306608884,0.82755048983396,0.956846585748493,0.80418915379632,BERT
0.43,0.970893457170812,0.979968042563474,0.975385090888454,0.858163663983981,0.801679306608884,0.827870743642586,0.956937412269837,0.804609385438487,BERT
0.44,0.970896139027516,0.980072317850231,0.97543822694159,0.858800918885942,0.801679306608884,0.828174616068111,0.957028238791181,0.804976194475243,BERT
0.45,0.970795092008403,0.980072317850231,0.975387361223298,0.858702879670255,0.800975081256771,0.827759064033205,0.956937329700273,0.804519384070848,BERT
0.46,0.970797195057824,0.980176701983843,0.975441007583417,0.859250341038909,0.800975081256771,0.828046960761862,0.957028156221617,0.804851248730882,BERT
0.47,0.97069830165715,0.980176701983843,0.97539066269692,0.859147115232457,0.800270855904659,0.827602028205753,0.956937329700272,0.804383099831701,BERT
0.48,0.97069830165715,0.980176701983843,0.97539066269692,0.859147115232457,0.800270855904659,0.827602028205753,0.956937329700272,0.804383099831701,BERT
0.49,0.97069830165715,0.980176701983843,0.97539066269692,0.859147115232457,0.800270855904659,0.827602028205753,0.956937329700272,0.804383099831701,BERT
0.5,0.97069830165715,0.980176701983843,0.97539066269692,0.859147115232457,0.800270855904659,0.827602028205753,0.956937329700272,0.804383099831701,BERT
0.51,0.97069830165715,0.980176701983843,0.97539066269692,0.859147115232457,0.800270855904659,0.827602028205753,0.956937329700272,0.804383099831701,BERT
0.52,0.970602250286036,0.9802809772706,0.975394120063418,0.859584590071416,0.799566630552546,0.827435326977239,0.956937329700272,0.804241519157433,BERT
0.53,0.970602250286036,0.9802809772706,0.975394120063418,0.859584590071416,0.799566630552546,0.827435326977239,0.956937329700272,0.804241519157433,BERT
0.54,0.97050233632012,0.9802809772706,0.975343514052411,0.859489181603914,0.798862405200433,0.827006631513814,0.956846503178928,0.803781313806334,BERT
0.55,0.97050233632012,0.9802809772706,0.975343514052411,0.859489181603914,0.798862405200433,0.827006631513814,0.956846503178928,0.803781313806334,BERT
0.56,0.970403846771709,0.9802809772706,0.975293273050106,0.859382557586854,0.798158179848321,0.826554944835712,0.956755676657584,0.803309787692126,BERT
0.57,0.970301768995029,0.9802809772706,0.975242473947448,0.859247435044687,0.797453954496208,0.826144045181733,0.95666485013624,0.802842126902949,BERT
0.58,0.970301768995029,0.9802809772706,0.975242473947448,0.859247435044687,0.797453954496208,0.826144045181733,0.95666485013624,0.802842126902949,BERT
0.59,0.970203480445697,0.9802809772706,0.975192284766702,0.85913904864718,0.796749729144095,0.82568892362395,0.956574023614895,0.802368866652152,BERT
0.6,0.970102642633663,0.9802809772706,0.975141471923378,0.859039546159617,0.796045503791983,0.825270360342414,0.956483114523986,0.801910607702816,BERT
0.61,0.970102642633663,0.9802809772706,0.975141471923378,0.859039546159617,0.796045503791983,0.825270360342414,0.956483114523986,0.801910607702816,BERT
0.62,0.970102642633663,0.9802809772706,0.975141471923378,0.859039546159617,0.796045503791983,0.825270360342414,0.956483114523986,0.801910607702816,BERT
0.63,0.970102642633663,0.9802809772706,0.975141471923378,0.859039546159617,0.796045503791983,0.825270360342414,0.956483114523986,0.801910607702816,BERT
0.64,0.970108032589619,0.980489745537823,0.97524824684802,0.860256252246309,0.796045503791983,0.825861401095841,0.95666485013624,0.802619552066139,BERT
0.65,0.970108032589619,0.980489745537823,0.97524824684802,0.860256252246309,0.796045503791983,0.825861401095841,0.95666485013624,0.802619552066139,BERT
0.66,0.970108032589619,0.980489745537823,0.97524824684802,0.860256252246309,0.796045503791983,0.825861401095841,0.95666485013624,0.802619552066139,BERT
0.67,0.970108032589619,0.980489745537823,0.97524824684802,0.860256252246309,0.796045503791983,0.825861401095841,0.95666485013624,0.802619552066139,BERT
0.68,0.970005195022273,0.980489745537823,0.975197123700412,0.86014288384435,0.795346203092682,0.825465976720753,0.956574023614895,0.802165602807821,BERT
0.69,0.970005195022273,0.980489745537823,0.975197123700412,0.86014288384435,0.795346203092682,0.825465976720753,0.956574023614895,0.802165602807821,BERT
0.7,0.970005195022273,0.980489745537823,0.975197123700412,0.86014288384435,0.795346203092682,0.825465976720753,0.956574023614895,0.802165602807821,BERT
0.71,0.970005195022273,0.980489745537823,0.975197123700412,0.86014288384435,0.795346203092682,0.825465976720753,0.956574023614895,0.802165602807821,BERT
0.72,0.970005195022273,0.980489745537823,0.975197123700412,0.86014288384435,0.795346203092682,0.825465976720753,0.956574023614895,0.802165602807821,BERT
0.73,0.970007394850246,0.980594129671435,0.975250656539361,0.860708245123997,0.795346203092682,0.825757480453423,0.95666485013624,0.802504645984025,BERT
0.74,0.970010461180251,0.980698404958192,0.975303622584266,0.861392595899191,0.795346203092682,0.826066350208787,0.956755676657584,0.802888326287058,BERT
