Fold,precision_0,recall_0,f-score_0,precision_1,recall_1,f-score_1,accuracy,mcc,threshold
1,0.9806659505907627,0.9520333680917622,0.9661375661375662,0.7294117647058823,0.8732394366197183,0.7948717948717949,0.9418710263396912,0.7655114810804489,0.01
1,0.9798728813559322,0.9645464025026069,0.9721492380451917,0.7834394904458599,0.8661971830985915,0.8227424749163879,0.9518619436875567,0.796314546322228,0.02
1,0.9799154334038055,0.9666319082377477,0.973228346456693,0.7935483870967742,0.8661971830985915,0.8282828282828284,0.9536784741144414,0.8025977640194566,0.03
1,0.979957805907173,0.9687174139728885,0.9743051914001049,0.803921568627451,0.8661971830985915,0.8338983050847457,0.9554950045413261,0.8089946428390112,0.04
1,0.98,0.9708029197080292,0.9753797799895233,0.8145695364238411,0.8661971830985915,0.8395904436860069,0.9573115349682108,0.8155089108487803,0.05
1,0.9800210304942166,0.9718456725755996,0.9759162303664922,0.82,0.8661971830985915,0.8424657534246575,0.9582198001816531,0.818811278009031,0.060000000000000005
1,0.9800210304942166,0.9718456725755996,0.9759162303664922,0.82,0.8661971830985915,0.8424657534246575,0.9582198001816531,0.818811278009031,0.06999999999999999
1,0.9789915966386554,0.9718456725755996,0.9754055468341182,0.8187919463087249,0.8591549295774648,0.838487972508591,0.9573115349682108,0.8142226996203669,0.08
1,0.9790136411332634,0.97288842544317,0.9759414225941423,0.8243243243243243,0.8591549295774648,0.8413793103448276,0.9582198001816531,0.8175646861226225,0.09
1,0.9790136411332634,0.97288842544317,0.9759414225941423,0.8243243243243243,0.8591549295774648,0.8413793103448276,0.9582198001816531,0.8175646861226225,0.09999999999999999
1,0.9790356394129979,0.9739311783107404,0.9764767381076842,0.8299319727891157,0.8591549295774648,0.8442906574394463,0.9591280653950953,0.8209382921127956,0.11
1,0.9790356394129979,0.9739311783107404,0.9764767381076842,0.8299319727891157,0.8591549295774648,0.8442906574394463,0.9591280653950953,0.8209382921127956,0.12
1,0.9790356394129979,0.9739311783107404,0.9764767381076842,0.8299319727891157,0.8591549295774648,0.8442906574394463,0.9591280653950953,0.8209382921127956,0.13
1,0.9790356394129979,0.9739311783107404,0.9764767381076842,0.8299319727891157,0.8591549295774648,0.8442906574394463,0.9591280653950953,0.8209382921127956,0.14
1,0.9790575916230366,0.9749739311783108,0.9770114942528735,0.8356164383561644,0.8591549295774648,0.8472222222222222,0.9600363306085377,0.8243440546967434,0.15000000000000002
1,0.9790575916230366,0.9749739311783108,0.9770114942528735,0.8356164383561644,0.8591549295774648,0.8472222222222222,0.9600363306085377,0.8243440546967434,0.16
1,0.9790575916230366,0.9749739311783108,0.9770114942528735,0.8356164383561644,0.8591549295774648,0.8472222222222222,0.9600363306085377,0.8243440546967434,0.17
1,0.9780334728033473,0.9749739311783108,0.9765013054830287,0.8344827586206897,0.852112676056338,0.8432055749128919,0.9591280653950953,0.8197690486787053,0.18000000000000002
1,0.9780334728033473,0.9749739311783108,0.9765013054830287,0.8344827586206897,0.852112676056338,0.8432055749128919,0.9591280653950953,0.8197690486787053,0.19
1,0.9770114942528736,0.9749739311783108,0.9759916492693111,0.8333333333333334,0.8450704225352113,0.8391608391608393,0.9582198001816531,0.81518016439498,0.2
1,0.9770114942528736,0.9749739311783108,0.9759916492693111,0.8333333333333334,0.8450704225352113,0.8391608391608393,0.9582198001816531,0.81518016439498,0.21000000000000002
1,0.9770114942528736,0.9749739311783108,0.9759916492693111,0.8333333333333334,0.8450704225352113,0.8391608391608393,0.9582198001816531,0.81518016439498,0.22
1,0.9770114942528736,0.9749739311783108,0.9759916492693111,0.8333333333333334,0.8450704225352113,0.8391608391608393,0.9582198001816531,0.81518016439498,0.23
1,0.9770114942528736,0.9749739311783108,0.9759916492693111,0.8333333333333334,0.8450704225352113,0.8391608391608393,0.9582198001816531,0.81518016439498,0.24000000000000002
1,0.9770114942528736,0.9749739311783108,0.9759916492693111,0.8333333333333334,0.8450704225352113,0.8391608391608393,0.9582198001816531,0.81518016439498,0.25
1,0.9770114942528736,0.9749739311783108,0.9759916492693111,0.8333333333333334,0.8450704225352113,0.8391608391608393,0.9582198001816531,0.81518016439498,0.26
1,0.9770114942528736,0.9749739311783108,0.9759916492693111,0.8333333333333334,0.8450704225352113,0.8391608391608393,0.9582198001816531,0.81518016439498,0.27
1,0.9770114942528736,0.9749739311783108,0.9759916492693111,0.8333333333333334,0.8450704225352113,0.8391608391608393,0.9582198001816531,0.81518016439498,0.28
1,0.9770114942528736,0.9749739311783108,0.9759916492693111,0.8333333333333334,0.8450704225352113,0.8391608391608393,0.9582198001816531,0.81518016439498,0.29000000000000004
1,0.9770114942528736,0.9749739311783108,0.9759916492693111,0.8333333333333334,0.8450704225352113,0.8391608391608393,0.9582198001816531,0.81518016439498,0.3
1,0.9770114942528736,0.9749739311783108,0.9759916492693111,0.8333333333333334,0.8450704225352113,0.8391608391608393,0.9582198001816531,0.81518016439498,0.31
1,0.9770114942528736,0.9749739311783108,0.9759916492693111,0.8333333333333334,0.8450704225352113,0.8391608391608393,0.9582198001816531,0.81518016439498,0.32
1,0.9770114942528736,0.9749739311783108,0.9759916492693111,0.8333333333333334,0.8450704225352113,0.8391608391608393,0.9582198001816531,0.81518016439498,0.33
1,0.9770114942528736,0.9749739311783108,0.9759916492693111,0.8333333333333334,0.8450704225352113,0.8391608391608393,0.9582198001816531,0.81518016439498,0.34
1,0.9770114942528736,0.9749739311783108,0.9759916492693111,0.8333333333333334,0.8450704225352113,0.8391608391608393,0.9582198001816531,0.81518016439498,0.35000000000000003
