Fold,precision_0,recall_0,f-score_0,precision_1,recall_1,f-score_1,accuracy,mcc,threshold
1,0.970164609053498,0.9833159541188738,0.9766960124287934,0.875968992248062,0.795774647887324,0.8339483394833949,0.9591280653950953,0.8119204005416445,0.01
1,0.9691675231243576,0.9833159541188738,0.976190476190476,0.875,0.7887323943661971,0.8296296296296297,0.9582198001816531,0.8073030051182104,0.02
1,0.9691675231243576,0.9833159541188738,0.976190476190476,0.875,0.7887323943661971,0.8296296296296297,0.9582198001816531,0.8073030051182104,0.03
1,0.9691675231243576,0.9833159541188738,0.976190476190476,0.875,0.7887323943661971,0.8296296296296297,0.9582198001816531,0.8073030051182104,0.04
1,0.9691675231243576,0.9833159541188738,0.976190476190476,0.875,0.7887323943661971,0.8296296296296297,0.9582198001816531,0.8073030051182104,0.05
1,0.9671794871794872,0.9833159541188738,0.9751809720785936,0.873015873015873,0.7746478873239436,0.8208955223880596,0.9564032697547684,0.7980211167482393,0.060000000000000005
1,0.9671794871794872,0.9833159541188738,0.9751809720785936,0.873015873015873,0.7746478873239436,0.8208955223880596,0.9564032697547684,0.7980211167482393,0.06999999999999999
1,0.9671794871794872,0.9833159541188738,0.9751809720785936,0.873015873015873,0.7746478873239436,0.8208955223880596,0.9564032697547684,0.7980211167482393,0.08
1,0.9671794871794872,0.9833159541188738,0.9751809720785936,0.873015873015873,0.7746478873239436,0.8208955223880596,0.9564032697547684,0.7980211167482393,0.09
1,0.9661885245901639,0.9833159541188738,0.9746770025839793,0.872,0.7676056338028169,0.8164794007490637,0.9554950045413261,0.7933560725569477,0.09999999999999999
1,0.9661885245901639,0.9833159541188738,0.9746770025839793,0.872,0.7676056338028169,0.8164794007490637,0.9554950045413261,0.7933560725569477,0.11
1,0.9651995905834186,0.9833159541188738,0.9741735537190083,0.8709677419354839,0.7605633802816901,0.8120300751879699,0.9545867393278837,0.7886745835651459,0.12
1,0.9651995905834186,0.9833159541188738,0.9741735537190083,0.8709677419354839,0.7605633802816901,0.8120300751879699,0.9545867393278837,0.7886745835651459,0.13
1,0.9651995905834186,0.9833159541188738,0.9741735537190083,0.8709677419354839,0.7605633802816901,0.8120300751879699,0.9545867393278837,0.7886745835651459,0.14
1,0.9642126789366053,0.9833159541188738,0.9736706246773361,0.8699186991869918,0.7535211267605634,0.8075471698113208,0.9536784741144414,0.7839763578874898,0.15000000000000002
1,0.9642126789366053,0.9833159541188738,0.9736706246773361,0.8699186991869918,0.7535211267605634,0.8075471698113208,0.9536784741144414,0.7839763578874898,0.16
1,0.9642126789366053,0.9833159541188738,0.9736706246773361,0.8699186991869918,0.7535211267605634,0.8075471698113208,0.9536784741144414,0.7839763578874898,0.17
1,0.9642126789366053,0.9833159541188738,0.9736706246773361,0.8699186991869918,0.7535211267605634,0.8075471698113208,0.9536784741144414,0.7839763578874898,0.18000000000000002
1,0.9632277834525026,0.9833159541188738,0.9731682146542827,0.8688524590163934,0.7464788732394366,0.803030303030303,0.9527702089009991,0.7792610967454034,0.19
1,0.9632277834525026,0.9833159541188738,0.9731682146542827,0.8688524590163934,0.7464788732394366,0.803030303030303,0.9527702089009991,0.7792610967454034,0.2
1,0.9632277834525026,0.9833159541188738,0.9731682146542827,0.8688524590163934,0.7464788732394366,0.803030303030303,0.9527702089009991,0.7792610967454034,0.21000000000000002
1,0.9632277834525026,0.9833159541188738,0.9731682146542827,0.8688524590163934,0.7464788732394366,0.803030303030303,0.9527702089009991,0.7792610967454034,0.22
1,0.9632277834525026,0.9833159541188738,0.9731682146542827,0.8688524590163934,0.7464788732394366,0.803030303030303,0.9527702089009991,0.7792610967454034,0.23
1,0.9632277834525026,0.9833159541188738,0.9731682146542827,0.8688524590163934,0.7464788732394366,0.803030303030303,0.9527702089009991,0.7792610967454034,0.24000000000000002
1,0.9632277834525026,0.9833159541188738,0.9731682146542827,0.8688524590163934,0.7464788732394366,0.803030303030303,0.9527702089009991,0.7792610967454034,0.25
1,0.9632277834525026,0.9833159541188738,0.9731682146542827,0.8688524590163934,0.7464788732394366,0.803030303030303,0.9527702089009991,0.7792610967454034,0.26
1,0.963265306122449,0.9843587069864442,0.9736977823620423,0.8760330578512396,0.7464788732394366,0.8060836501901141,0.9536784741144414,0.7831926872833218,0.27
1,0.963265306122449,0.9843587069864442,0.9736977823620423,0.8760330578512396,0.7464788732394366,0.8060836501901141,0.9536784741144414,0.7831926872833218,0.28
1,0.963265306122449,0.9843587069864442,0.9736977823620423,0.8760330578512396,0.7464788732394366,0.8060836501901141,0.9536784741144414,0.7831926872833218,0.29000000000000004
1,0.963265306122449,0.9843587069864442,0.9736977823620423,0.8760330578512396,0.7464788732394366,0.8060836501901141,0.9536784741144414,0.7831926872833218,0.3
1,0.963265306122449,0.9843587069864442,0.9736977823620423,0.8760330578512396,0.7464788732394366,0.8060836501901141,0.9536784741144414,0.7831926872833218,0.31
1,0.963265306122449,0.9843587069864442,0.9736977823620423,0.8760330578512396,0.7464788732394366,0.8060836501901141,0.9536784741144414,0.7831926872833218,0.32
1,0.963265306122449,0.9843587069864442,0.9736977823620423,0.8760330578512396,0.7464788732394366,0.8060836501901141,0.9536784741144414,0.7831926872833218,0.33
1,0.963265306122449,0.9843587069864442,0.9736977823620423,0.8760330578512396,0.7464788732394366,0.8060836501901141,0.9536784741144414,0.7831926872833218,0.34
1,0.963265306122449,0.9843587069864442,0.9736977823620423,0.8760330578512396,0.7464788732394366,0.8060836501901141,0.9536784741144414,0.7831926872833218,0.35000000000000003
