Fold,precision_0,recall_0,f-score_0,precision_1,recall_1,f-score_1,accuracy,mcc,threshold
1,0.9744680851063829,0.9551616266944735,0.9647182727751448,0.7329192546583851,0.8309859154929577,0.778877887788779,0.9391462306993642,0.7457283812022831,0.01
1,0.9723991507430998,0.9551616266944735,0.9637033140452395,0.7295597484276729,0.8169014084507042,0.7707641196013288,0.9373297002724795,0.736176961226684,0.02
1,0.9724284199363733,0.9562043795620438,0.964248159831756,0.7341772151898734,0.8169014084507042,0.7733333333333333,0.9382379654859219,0.7391081831224203,0.03
1,0.9724284199363733,0.9562043795620438,0.964248159831756,0.7341772151898734,0.8169014084507042,0.7733333333333333,0.9382379654859219,0.7391081831224203,0.04
1,0.9713983050847458,0.9562043795620438,0.9637414608512874,0.732484076433121,0.8098591549295775,0.769230769230769,0.9373297002724795,0.73431507205828,0.05
1,0.9714889123548046,0.959332638164755,0.9653725078698846,0.7467532467532467,0.8098591549295775,0.777027027027027,0.9400544959128065,0.743280548810654,0.060000000000000005
1,0.9715189873417721,0.9603753910323254,0.9659150498164656,0.7516339869281046,0.8098591549295775,0.7796610169491526,0.9409627611262489,0.74632258628408,0.06999999999999999
1,0.9715189873417721,0.9603753910323254,0.9659150498164656,0.7516339869281046,0.8098591549295775,0.7796610169491526,0.9409627611262489,0.74632258628408,0.08
1,0.9715189873417721,0.9603753910323254,0.9659150498164656,0.7516339869281046,0.8098591549295775,0.7796610169491526,0.9409627611262489,0.74632258628408,0.09
1,0.9715489989462592,0.9614181438998958,0.9664570230607967,0.756578947368421,0.8098591549295775,0.782312925170068,0.9418710263396912,0.7493921240818043,0.09999999999999999
1,0.9705573080967402,0.9624608967674662,0.9664921465968587,0.76,0.8028169014084507,0.7808219178082192,0.9418710263396912,0.7477160478293872,0.11
1,0.9705882352941176,0.9635036496350365,0.967032967032967,0.7651006711409396,0.8028169014084507,0.7835051546391754,0.9427792915531336,0.7508485387718974,0.12
1,0.9705882352941176,0.9635036496350365,0.967032967032967,0.7651006711409396,0.8028169014084507,0.7835051546391754,0.9427792915531336,0.7508485387718974,0.13
1,0.9706190975865687,0.9645464025026069,0.9675732217573222,0.7702702702702703,0.8028169014084507,0.7862068965517242,0.9436875567665758,0.7540101545411699,0.14
1,0.9706190975865687,0.9645464025026069,0.9675732217573222,0.7702702702702703,0.8028169014084507,0.7862068965517242,0.9436875567665758,0.7540101545411699,0.15000000000000002
1,0.9706190975865687,0.9645464025026069,0.9675732217573222,0.7702702702702703,0.8028169014084507,0.7862068965517242,0.9436875567665758,0.7540101545411699,0.16
1,0.9706498951781971,0.9655891553701773,0.9681129116570831,0.7755102040816326,0.8028169014084507,0.7889273356401384,0.9445958219800181,0.7572013864209411,0.17
1,0.9706498951781971,0.9655891553701773,0.9681129116570831,0.7755102040816326,0.8028169014084507,0.7889273356401384,0.9445958219800181,0.7572013864209411,0.18000000000000002
