Fold,precision_0,recall_0,f-score_0,precision_1,recall_1,f-score_1,accuracy,mcc,threshold
1,0.9764957264957265,0.9530761209593326,0.9646437994722954,0.7272727272727273,0.8450704225352113,0.7817589576547233,0.9391462306993642,0.7494733876501494,0.01
1,0.9745762711864406,0.959332638164755,0.9668943772990015,0.7515923566878981,0.8309859154929577,0.7892976588628763,0.9427792915531336,0.7575648749072604,0.02
1,0.9726315789473684,0.9635036496350365,0.9680460974332111,0.7682119205298014,0.8169014084507042,0.7918088737201364,0.9445958219800181,0.7603670260091004,0.03
1,0.9726315789473684,0.9635036496350365,0.9680460974332111,0.7682119205298014,0.8169014084507042,0.7918088737201364,0.9445958219800181,0.7603670260091004,0.04
1,0.9726315789473684,0.9635036496350365,0.9680460974332111,0.7682119205298014,0.8169014084507042,0.7918088737201364,0.9445958219800181,0.7603670260091004,0.05
1,0.9726315789473684,0.9635036496350365,0.9680460974332111,0.7682119205298014,0.8169014084507042,0.7918088737201364,0.9445958219800181,0.7603670260091004,0.060000000000000005
1,0.9726315789473684,0.9635036496350365,0.9680460974332111,0.7682119205298014,0.8169014084507042,0.7918088737201364,0.9445958219800181,0.7603670260091004,0.06999999999999999
1,0.9726315789473684,0.9635036496350365,0.9680460974332111,0.7682119205298014,0.8169014084507042,0.7918088737201364,0.9445958219800181,0.7603670260091004,0.08
1,0.9726315789473684,0.9635036496350365,0.9680460974332111,0.7682119205298014,0.8169014084507042,0.7918088737201364,0.9445958219800181,0.7603670260091004,0.09
1,0.9706190975865687,0.9645464025026069,0.9675732217573222,0.7702702702702703,0.8028169014084507,0.7862068965517242,0.9436875567665758,0.7540101545411699,0.09999999999999999
1,0.9706498951781971,0.9655891553701773,0.9681129116570831,0.7755102040816326,0.8028169014084507,0.7889273356401384,0.9445958219800181,0.7572013864209411,0.11
1,0.9706806282722513,0.9666319082377477,0.9686520376175548,0.7808219178082192,0.8028169014084507,0.7916666666666666,0.9455040871934605,0.7604227373821125,0.12
1,0.9706806282722513,0.9666319082377477,0.9686520376175548,0.7808219178082192,0.8028169014084507,0.7916666666666666,0.9455040871934605,0.7604227373821125,0.13
1,0.9706806282722513,0.9666319082377477,0.9686520376175548,0.7808219178082192,0.8028169014084507,0.7916666666666666,0.9455040871934605,0.7604227373821125,0.14
1,0.9696652719665272,0.9666319082377477,0.9681462140992168,0.7793103448275862,0.795774647887324,0.7874564459930313,0.9445958219800181,0.7556612472673528,0.15000000000000002
1,0.9686520376175548,0.9666319082377477,0.9676409185803757,0.7777777777777778,0.7887323943661971,0.7832167832167832,0.9436875567665758,0.7508837705989435,0.16
1,0.9686520376175548,0.9666319082377477,0.9676409185803757,0.7777777777777778,0.7887323943661971,0.7832167832167832,0.9436875567665758,0.7508837705989435,0.17
1,0.9686520376175548,0.9666319082377477,0.9676409185803757,0.7777777777777778,0.7887323943661971,0.7832167832167832,0.9436875567665758,0.7508837705989435,0.18000000000000002
1,0.9686520376175548,0.9666319082377477,0.9676409185803757,0.7777777777777778,0.7887323943661971,0.7832167832167832,0.9436875567665758,0.7508837705989435,0.19
1,0.9686520376175548,0.9666319082377477,0.9676409185803757,0.7777777777777778,0.7887323943661971,0.7832167832167832,0.9436875567665758,0.7508837705989435,0.2
1,0.9686520376175548,0.9666319082377477,0.9676409185803757,0.7777777777777778,0.7887323943661971,0.7832167832167832,0.9436875567665758,0.7508837705989435,0.21000000000000002
1,0.9686520376175548,0.9666319082377477,0.9676409185803757,0.7777777777777778,0.7887323943661971,0.7832167832167832,0.9436875567665758,0.7508837705989435,0.22
1,0.9676409185803758,0.9666319082377477,0.9671361502347418,0.7762237762237763,0.7816901408450704,0.7789473684210526,0.9427792915531336,0.7460900432630153,0.23
1,0.9676409185803758,0.9666319082377477,0.9671361502347418,0.7762237762237763,0.7816901408450704,0.7789473684210526,0.9427792915531336,0.7460900432630153,0.24000000000000002
1,0.9676409185803758,0.9666319082377477,0.9671361502347418,0.7762237762237763,0.7816901408450704,0.7789473684210526,0.9427792915531336,0.7460900432630153,0.25
1,0.9676409185803758,0.9666319082377477,0.9671361502347418,0.7762237762237763,0.7816901408450704,0.7789473684210526,0.9427792915531336,0.7460900432630153,0.26
1,0.9676409185803758,0.9666319082377477,0.9671361502347418,0.7762237762237763,0.7816901408450704,0.7789473684210526,0.9427792915531336,0.7460900432630153,0.27
1,0.9676409185803758,0.9666319082377477,0.9671361502347418,0.7762237762237763,0.7816901408450704,0.7789473684210526,0.9427792915531336,0.7460900432630153,0.28
1,0.9676409185803758,0.9666319082377477,0.9671361502347418,0.7762237762237763,0.7816901408450704,0.7789473684210526,0.9427792915531336,0.7460900432630153,0.29000000000000004
1,0.9676746611053181,0.9676746611053181,0.9676746611053181,0.7816901408450704,0.7816901408450704,0.7816901408450704,0.9436875567665758,0.7493648019503885,0.3
1,0.9676746611053181,0.9676746611053181,0.9676746611053181,0.7816901408450704,0.7816901408450704,0.7816901408450704,0.9436875567665758,0.7493648019503885,0.31
1,0.9676746611053181,0.9676746611053181,0.9676746611053181,0.7816901408450704,0.7816901408450704,0.7816901408450704,0.9436875567665758,0.7493648019503885,0.32
1,0.9676746611053181,0.9676746611053181,0.9676746611053181,0.7816901408450704,0.7816901408450704,0.7816901408450704,0.9436875567665758,0.7493648019503885,0.33
1,0.9666666666666667,0.9676746611053181,0.9671704012506513,0.7801418439716312,0.7746478873239436,0.7773851590106008,0.9427792915531336,0.7445621510697967,0.34
