Fold,precision_0,recall_0,f-score_0,precision_1,recall_1,f-score_1,accuracy,mcc,threshold
1,0.9799107142857143,0.9155370177267987,0.9466307277628031,0.6048780487804878,0.8732394366197183,0.7146974063400577,0.9100817438692098,0.6791668477429124,0.01
1,0.977997799779978,0.927007299270073,0.9518201284796575,0.6354166666666666,0.8591549295774648,0.7305389221556885,0.9182561307901907,0.694437386773651,0.02
1,0.9771739130434782,0.9374348279457768,0.9568919638105374,0.6685082872928176,0.852112676056338,0.7492260061919503,0.9264305177111717,0.7140005389732671,0.03
1,0.9773462783171522,0.9447340980187695,0.9607635206786851,0.6954022988505747,0.852112676056338,0.7658227848101267,0.932788374205268,0.732173158125673,0.04
1,0.9763948497854077,0.948905109489051,0.9624537281861448,0.7100591715976331,0.8450704225352113,0.7717041800643087,0.935513169845595,0.7382599114389148,0.05
1,0.9764705882352941,0.9520333680917622,0.9640971488912354,0.7228915662650602,0.8450704225352113,0.7792207792207793,0.9382379654859219,0.7466352686374249,0.060000000000000005
1,0.9764957264957265,0.9530761209593326,0.9646437994722954,0.7272727272727273,0.8450704225352113,0.7817589576547233,0.9391462306993642,0.7494733876501494,0.06999999999999999
1,0.975531914893617,0.9562043795620438,0.965771458662454,0.7391304347826086,0.8380281690140845,0.7854785478547855,0.9409627611262489,0.7533977033113074,0.08
1,0.975583864118896,0.9582898852971846,0.966859547606523,0.7484276729559748,0.8380281690140845,0.7906976744186045,0.9427792915531336,0.759304588753665,0.09
1,0.975583864118896,0.9582898852971846,0.966859547606523,0.7484276729559748,0.8380281690140845,0.7906976744186045,0.9427792915531336,0.759304588753665,0.09999999999999999
1,0.975609756097561,0.959332638164755,0.9674027339642481,0.7531645569620253,0.8380281690140845,0.7933333333333334,0.9436875567665758,0.7622965791031703,0.11
1,0.9736008447729673,0.9614181438998958,0.9674711437565582,0.7597402597402597,0.823943661971831,0.7905405405405405,0.9436875567665758,0.758905853291747,0.12
1,0.9726027397260274,0.9624608967674662,0.9675052410901468,0.7631578947368421,0.8169014084507042,0.7891156462585034,0.9436875567665758,0.7572477165127444,0.13
1,0.9726603575184016,0.9645464025026069,0.968586387434555,0.7733333333333333,0.8169014084507042,0.7945205479452055,0.9455040871934605,0.7635149878693079,0.14
1,0.9726603575184016,0.9645464025026069,0.968586387434555,0.7733333333333333,0.8169014084507042,0.7945205479452055,0.9455040871934605,0.7635149878693079,0.15000000000000002
1,0.9716684155299056,0.9655891553701773,0.9686192468619246,0.777027027027027,0.8098591549295775,0.7931034482758621,0.9455040871934605,0.7619544709888515,0.16
1,0.9706806282722513,0.9666319082377477,0.9686520376175548,0.7808219178082192,0.8028169014084507,0.7916666666666666,0.9455040871934605,0.7604227373821125,0.17
1,0.9696969696969697,0.9676746611053181,0.9686847599164926,0.7847222222222222,0.795774647887324,0.7902097902097902,0.9455040871934605,0.7589208198234481,0.18000000000000002
1,0.9696969696969697,0.9676746611053181,0.9686847599164926,0.7847222222222222,0.795774647887324,0.7902097902097902,0.9455040871934605,0.7589208198234481,0.19
1,0.9696969696969697,0.9676746611053181,0.9686847599164926,0.7847222222222222,0.795774647887324,0.7902097902097902,0.9455040871934605,0.7589208198234481,0.2
1,0.9696969696969697,0.9676746611053181,0.9686847599164926,0.7847222222222222,0.795774647887324,0.7902097902097902,0.9455040871934605,0.7589208198234481,0.21000000000000002
1,0.9696969696969697,0.9676746611053181,0.9686847599164926,0.7847222222222222,0.795774647887324,0.7902097902097902,0.9455040871934605,0.7589208198234481,0.22
1,0.9696969696969697,0.9676746611053181,0.9686847599164926,0.7847222222222222,0.795774647887324,0.7902097902097902,0.9455040871934605,0.7589208198234481,0.23
1,0.9686847599164927,0.9676746611053181,0.9681794470526865,0.7832167832167832,0.7887323943661971,0.7859649122807018,0.9445958219800181,0.7541509346582617,0.24000000000000002
1,0.9676746611053181,0.9676746611053181,0.9676746611053181,0.7816901408450704,0.7816901408450704,0.7816901408450704,0.9436875567665758,0.7493648019503885,0.25
1,0.9676746611053181,0.9676746611053181,0.9676746611053181,0.7816901408450704,0.7816901408450704,0.7816901408450704,0.9436875567665758,0.7493648019503885,0.26
1,0.9677083333333333,0.9687174139728885,0.9682126107347577,0.7872340425531915,0.7816901408450704,0.784452296819788,0.9445958219800181,0.7526715500917166,0.27
1,0.9667359667359667,0.9697601668404588,0.9682457053617908,0.7913669064748201,0.7746478873239436,0.7829181494661922,0.9445958219800181,0.7512242572649559,0.28
1,0.9667705088265836,0.9708029197080292,0.9687825182101978,0.7971014492753623,0.7746478873239436,0.7857142857142857,0.9455040871934605,0.7546051733431126,0.29000000000000004
1,0.9667705088265836,0.9708029197080292,0.9687825182101978,0.7971014492753623,0.7746478873239436,0.7857142857142857,0.9455040871934605,0.7546051733431126,0.3
1,0.9667705088265836,0.9708029197080292,0.9687825182101978,0.7971014492753623,0.7746478873239436,0.7857142857142857,0.9455040871934605,0.7546051733431126,0.31
1,0.9657676348547718,0.9708029197080292,0.9682787311492459,0.7956204379562044,0.7676056338028169,0.7813620071684589,0.9445958219800181,0.7498102863423278,0.32
1,0.9657676348547718,0.9708029197080292,0.9682787311492459,0.7956204379562044,0.7676056338028169,0.7813620071684589,0.9445958219800181,0.7498102863423278,0.33
1,0.9657676348547718,0.9708029197080292,0.9682787311492459,0.7956204379562044,0.7676056338028169,0.7813620071684589,0.9445958219800181,0.7498102863423278,0.34
1,0.9647668393782384,0.9708029197080292,0.9677754677754679,0.7941176470588235,0.7605633802816901,0.7769784172661871,0.9436875567665758,0.7449983482968753,0.35000000000000003
