Fold,precision_0,recall_0,f-score_0,precision_1,recall_1,f-score_1,accuracy,mcc,threshold
1,0.9975490196078431,0.424400417101147,0.5954645208485735,0.20346320346320346,0.9929577464788732,0.3377245508982036,0.4977293369663942,0.2896447691191218,0.01
1,0.9943074003795066,0.5464025026068822,0.7052489905787349,0.2421602787456446,0.9788732394366197,0.38826815642458096,0.6021798365122616,0.3524354346852321,0.02
1,0.995,0.6225234619395204,0.7658755612572162,0.2774451097804391,0.9788732394366197,0.432348367029549,0.6684831970935513,0.4047809164573059,0.03
1,0.9954198473282443,0.6798748696558915,0.8079306071871128,0.3116591928251121,0.9788732394366197,0.47278911564625853,0.7184377838328792,0.4497640904329367,0.04
1,0.9926793557833089,0.7069864442127216,0.8258221680876979,0.3277511961722488,0.9647887323943662,0.48928571428571427,0.740236148955495,0.4639582854419688,0.05
1,0.9929278642149929,0.7320125130344108,0.842737094837935,0.3477157360406091,0.9647887323943662,0.5111940298507462,0.7620345140781108,0.48719696725805467,0.060000000000000005
1,0.9931600547195623,0.7570385818561001,0.8591715976331361,0.37027027027027026,0.9647887323943662,0.53515625,0.7838328792007266,0.5121854502078177,0.06999999999999999
1,0.9919786096256684,0.7737226277372263,0.869361452841242,0.38526912181303113,0.9577464788732394,0.5494949494949494,0.7974568574023615,0.5253047316427775,0.08
1,0.9921976592977894,0.7956204379562044,0.8831018518518519,0.40963855421686746,0.9577464788732394,0.5738396624472574,0.8165304268846503,0.5502091504564015,0.09
1,0.9897435897435898,0.8050052137643379,0.8878665899942496,0.4174454828660436,0.9436619718309859,0.5788336933045356,0.8228882833787466,0.552131412795744,0.09999999999999999
1,0.9898734177215189,0.8154327424400417,0.8942252715837621,0.43086816720257237,0.9436619718309859,0.5916114790286976,0.8319709355131698,0.5651395519603034,0.11
1,0.9900373599003736,0.8289885297184567,0.9023836549375709,0.44966442953020136,0.9436619718309859,0.6090909090909091,0.8437783832879201,0.582868602804887,0.12
1,0.9888888888888889,0.835245046923879,0.9055963821368005,0.4570446735395189,0.9366197183098591,0.6143187066974596,0.8483197093551317,0.5866859504655344,0.13
1,0.9889570552147239,0.8404588112617309,0.9086809470124013,0.46503496503496505,0.9366197183098591,0.6214953271028038,0.8528610354223434,0.5939591328810964,0.14
1,0.9890643985419199,0.848800834202294,0.9135802469135802,0.4784172661870504,0.9366197183098591,0.6333333333333334,0.860127157129882,0.605945300667254,0.15000000000000002
1,0.9891566265060241,0.8561001042752867,0.9178311906092789,0.4907749077490775,0.9366197183098591,0.6440677966101694,0.8664850136239782,0.6168072962341812,0.16
1,0.9892215568862276,0.8613138686131386,0.9208472686733556,0.5,0.9366197183098591,0.6519607843137255,0.8710263396911898,0.6247930150748174,0.17
1,0.9893111638954869,0.8686131386861314,0.9250416435313714,0.5135135135135135,0.9366197183098591,0.6633416458852868,0.8773841961852861,0.6363104207524317,0.18000000000000002
1,0.9893867924528302,0.8748696558915537,0.9286109573879359,0.525691699604743,0.9366197183098591,0.6734177215189873,0.8828337874659401,0.6465142869143787,0.19
1,0.9894490035169988,0.8800834202294057,0.9315673289183223,0.5362903225806451,0.9366197183098591,0.6820512820512821,0.8873751135331517,0.6552655627129079,0.2
1,0.9894613583138173,0.881126173096976,0.9321566464423607,0.5384615384615384,0.9366197183098591,0.6838046272493572,0.888283378746594,0.6570439709925371,0.21000000000000002
1,0.9895348837209302,0.8873826903023984,0.9356789444749863,0.5518672199170125,0.9366197183098591,0.6945169712793733,0.8937329700272479,0.667919633957116,0.22
1,0.9895953757225433,0.8925964546402503,0.9385964912280701,0.5635593220338984,0.9366197183098591,0.7037037037037037,0.8982742960944596,0.6772627418683026,0.23
1,0.9896432681242808,0.8967674661105318,0.9409190371991247,0.5732758620689655,0.9366197183098591,0.711229946524064,0.9019073569482289,0.6849303533704176,0.24000000000000002
1,0.9897025171624714,0.9019812304483837,0.9438079650845609,0.5859030837004405,0.9366197183098591,0.7208672086720868,0.9064486830154405,0.6947685967242593,0.25
1,0.9885714285714285,0.9019812304483837,0.9432933478735005,0.584070796460177,0.9295774647887324,0.717391304347826,0.9055404178019982,0.6900620417650583,0.26
1,0.9886234357224118,0.9061522419186653,0.9455930359085963,0.5945945945945946,0.9295774647887324,0.7252747252747253,0.9091734786557675,0.6981494348800248,0.27
1,0.9875283446712018,0.908237747653806,0.9462248777838133,0.5981735159817352,0.9225352112676056,0.7257617728531857,0.9100817438692098,0.6975566412990537,0.28
1,0.9875706214689266,0.9113660062565172,0.9479392624728851,0.6064814814814815,0.9225352112676056,0.7318435754189945,0.9128065395095368,0.7038329147767323,0.29000000000000004
1,0.9876126126126126,0.9144942648592284,0.9496480779642664,0.6150234741784038,0.9225352112676056,0.7380281690140844,0.9155313351498637,0.7102282506503171,0.3
1,0.986562150055991,0.9186652763295099,0.9514038876889849,0.625,0.9154929577464789,0.7428571428571428,0.9182561307901907,0.7142405778996461,0.31
1,0.9866369710467706,0.9238790406673618,0.9542272482498654,0.6403940886699507,0.9154929577464789,0.7536231884057971,0.9227974568574023,0.7254738545681523,0.32
1,0.9866666666666667,0.9259645464025026,0.9553523399677247,0.6467661691542289,0.9154929577464789,0.7580174927113703,0.924613987284287,0.7300731559753874,0.33
1,0.9867403314917127,0.9311783107403545,0.9581545064377682,0.6632653061224489,0.9154929577464789,0.7692307692307692,0.9291553133514986,0.7418497811028694,0.34
1,0.9867549668874173,0.9322210636079249,0.9587131367292226,0.6666666666666666,0.9154929577464789,0.7715133531157269,0.9300635785649409,0.7442544461540663,0.35000000000000003
