precision_0,recall_0,f-score_0,precision_1,recall_1,f-score_1,accuracy,mcc,threshold
0.973794549266247,0.968717413972888,0.971249346576059,0.795918367346939,0.823943661971831,0.809688581314879,0.950045413260672,0.781102726055387,0.41
0.973794549266247,0.968717413972888,0.971249346576059,0.795918367346939,0.823943661971831,0.809688581314879,0.950045413260672,0.781102726055387,0.42
0.973794549266247,0.968717413972888,0.971249346576059,0.795918367346939,0.823943661971831,0.809688581314879,0.950045413260672,0.781102726055387,0.43
0.973821989528796,0.969760166840459,0.971786833855799,0.801369863013699,0.823943661971831,0.8125,0.950953678474114,0.784393231375099,0.44
0.973821989528796,0.969760166840459,0.971786833855799,0.801369863013699,0.823943661971831,0.8125,0.950953678474114,0.784393231375099,0.45
0.973821989528796,0.969760166840459,0.971786833855799,0.801369863013699,0.823943661971831,0.8125,0.950953678474114,0.784393231375099,0.46
0.973821989528796,0.969760166840459,0.971786833855799,0.801369863013699,0.823943661971831,0.8125,0.950953678474114,0.784393231375099,0.47
0.973821989528796,0.969760166840459,0.971786833855799,0.801369863013699,0.823943661971831,0.8125,0.950953678474114,0.784393231375099,0.48
0.973849372384937,0.970802919708029,0.972323759791123,0.806896551724138,0.823943661971831,0.815331010452962,0.951861943687557,0.787715147973029,0.49
0.973849372384937,0.970802919708029,0.972323759791123,0.806896551724138,0.823943661971831,0.815331010452962,0.951861943687557,0.787715147973029,0.5
0.972831765935214,0.970802919708029,0.971816283924844,0.805555555555556,0.816901408450704,0.811188811188811,0.950953678474114,0.783031967496962,0.51
0.972831765935214,0.970802919708029,0.971816283924844,0.805555555555556,0.816901408450704,0.811188811188811,0.950953678474114,0.783031967496962,0.52
0.972831765935214,0.970802919708029,0.971816283924844,0.805555555555556,0.816901408450704,0.811188811188811,0.950953678474114,0.783031967496962,0.53
0.972831765935214,0.970802919708029,0.971816283924844,0.805555555555556,0.816901408450704,0.811188811188811,0.950953678474114,0.783031967496962,0.54
0.972831765935214,0.970802919708029,0.971816283924844,0.805555555555556,0.816901408450704,0.811188811188811,0.950953678474114,0.783031967496962,0.55
0.972831765935214,0.970802919708029,0.971816283924844,0.805555555555556,0.816901408450704,0.811188811188811,0.950953678474114,0.783031967496962,0.56
0.972831765935214,0.970802919708029,0.971816283924844,0.805555555555556,0.816901408450704,0.811188811188811,0.950953678474114,0.783031967496962,0.57
0.972831765935214,0.970802919708029,0.971816283924844,0.805555555555556,0.816901408450704,0.811188811188811,0.950953678474114,0.783031967496962,0.58
0.972831765935214,0.970802919708029,0.971816283924844,0.805555555555556,0.816901408450704,0.811188811188811,0.950953678474114,0.783031967496962,0.59
0.971816283924843,0.970802919708029,0.971309337506521,0.804195804195804,0.809859154929577,0.807017543859649,0.950045413260672,0.778333608844001,0.6
0.971816283924843,0.970802919708029,0.971309337506521,0.804195804195804,0.809859154929577,0.807017543859649,0.950045413260672,0.778333608844001,0.61
0.9718456725756,0.9718456725756,0.9718456725756,0.809859154929577,0.809859154929577,0.809859154929577,0.950953678474114,0.781704827505177,0.62
0.9718456725756,0.9718456725756,0.9718456725756,0.809859154929577,0.809859154929577,0.809859154929577,0.950953678474114,0.781704827505177,0.63
0.9718456725756,0.9718456725756,0.9718456725756,0.809859154929577,0.809859154929577,0.809859154929577,0.950953678474114,0.781704827505177,0.64
0.9718456725756,0.9718456725756,0.9718456725756,0.809859154929577,0.809859154929577,0.809859154929577,0.950953678474114,0.781704827505177,0.65
0.970833333333333,0.9718456725756,0.971339239187076,0.808510638297872,0.802816901408451,0.80565371024735,0.950045413260672,0.776999747157477,0.66
0.970833333333333,0.9718456725756,0.971339239187076,0.808510638297872,0.802816901408451,0.80565371024735,0.950045413260672,0.776999747157477,0.67
0.970863683662851,0.97288842544317,0.971875,0.814285714285714,0.802816901408451,0.808510638297872,0.950953678474114,0.780413076750412,0.68
0.970893970893971,0.97393117831074,0.972410203019261,0.820143884892086,0.802816901408451,0.811387900355872,0.951861943687557,0.783860405599751,0.69
0.970893970893971,0.97393117831074,0.972410203019261,0.820143884892086,0.802816901408451,0.811387900355872,0.951861943687557,0.783860405599751,0.7
0.970924195223261,0.974973931178311,0.972944849115505,0.826086956521739,0.802816901408451,0.814285714285714,0.952770208900999,0.787342344407232,0.71
0.970924195223261,0.974973931178311,0.972944849115505,0.826086956521739,0.802816901408451,0.814285714285714,0.952770208900999,0.787342344407232,0.72
0.970924195223261,0.974973931178311,0.972944849115505,0.826086956521739,0.802816901408451,0.814285714285714,0.952770208900999,0.787342344407232,0.73
0.970924195223261,0.974973931178311,0.972944849115505,0.826086956521739,0.802816901408451,0.814285714285714,0.952770208900999,0.787342344407232,0.74
0.970924195223261,0.974973931178311,0.972944849115505,0.826086956521739,0.802816901408451,0.814285714285714,0.952770208900999,0.787342344407232,0.75
0.970924195223261,0.974973931178311,0.972944849115505,0.826086956521739,0.802816901408451,0.814285714285714,0.952770208900999,0.787342344407232,0.76
0.970924195223261,0.974973931178311,0.972944849115505,0.826086956521739,0.802816901408451,0.814285714285714,0.952770208900999,0.787342344407232,0.77
0.970924195223261,0.974973931178311,0.972944849115505,0.826086956521739,0.802816901408451,0.814285714285714,0.952770208900999,0.787342344407232,0.78
0.970954356846473,0.976016684045881,0.973478939157566,0.832116788321168,0.802816901408451,0.817204301075269,0.953678474114441,0.790859519362213,0.79
0.970954356846473,0.976016684045881,0.973478939157566,0.832116788321168,0.802816901408451,0.817204301075269,0.953678474114441,0.790859519362213,0.8
0.970954356846473,0.976016684045881,0.973478939157566,0.832116788321168,0.802816901408451,0.817204301075269,0.953678474114441,0.790859519362213,0.81
0.970954356846473,0.976016684045881,0.973478939157566,0.832116788321168,0.802816901408451,0.817204301075269,0.953678474114441,0.790859519362213,0.82
0.970954356846473,0.976016684045881,0.973478939157566,0.832116788321168,0.802816901408451,0.817204301075269,0.953678474114441,0.790859519362213,0.83
0.970954356846473,0.976016684045881,0.973478939157566,0.832116788321168,0.802816901408451,0.817204301075269,0.953678474114441,0.790859519362213,0.84
0.971014492753623,0.978102189781022,0.974545454545454,0.844444444444444,0.802816901408451,0.823104693140794,0.955495004541326,0.79800216299146,0.85
0.971014492753623,0.978102189781022,0.974545454545454,0.844444444444444,0.802816901408451,0.823104693140794,0.955495004541326,0.79800216299146,0.86
0.971014492753623,0.978102189781022,0.974545454545454,0.844444444444444,0.802816901408451,0.823104693140794,0.955495004541326,0.79800216299146,0.87
0.971044467425026,0.979144942648592,0.975077881619938,0.850746268656716,0.802816901408451,0.826086956521739,0.956403269754768,0.801628966177916,0.88
0.971044467425026,0.979144942648592,0.975077881619938,0.850746268656716,0.802816901408451,0.826086956521739,0.956403269754768,0.801628966177916,0.89
0.970072239422085,0.980187695516163,0.975103734439834,0.856060606060606,0.795774647887324,0.824817518248175,0.956403269754768,0.800654718804142,0.9
0.970103092783505,0.981230448383733,0.975635044064282,0.862595419847328,0.795774647887324,0.827838827838828,0.957311534968211,0.804369932289545,0.91
0.970103092783505,0.981230448383733,0.975635044064282,0.862595419847328,0.795774647887324,0.827838827838828,0.957311534968211,0.804369932289545,0.92
0.970103092783505,0.981230448383733,0.975635044064282,0.862595419847328,0.795774647887324,0.827838827838828,0.957311534968211,0.804369932289545,0.93
0.970133882595263,0.982273201251303,0.976165803108808,0.869230769230769,0.795774647887324,0.830882352941176,0.958219800181653,0.808124904947395,0.94
0.970164609053498,0.983315954118874,0.976696012428793,0.875968992248062,0.795774647887324,0.833948339483395,0.959128065395095,0.811920400541644,0.95
0.969167523124358,0.983315954118874,0.976190476190476,0.875,0.788732394366197,0.82962962962963,0.958219800181653,0.80730300511821,0.96
0.968205128205128,0.984358706986444,0.976215098241985,0.880952380952381,0.78169014084507,0.828358208955224,0.958219800181653,0.806533403844868,0.97
0.964322120285423,0.986444212721585,0.975257731958763,0.891666666666667,0.753521126760563,0.816793893129771,0.956403269754768,0.795865587476878,0.98
0.991139240506329,0.816475495307612,0.895368782161235,0.434083601286174,0.950704225352113,0.596026490066225,0.833787465940054,0.5711587703822,0.01
0.990255785627284,0.847758081334724,0.913483146067416,0.478571428571429,0.943661971830986,0.635071090047393,0.860127157129882,0.609129919464375,0.02
0.988221436984688,0.874869655891554,0.928097345132743,0.523809523809524,0.929577464788732,0.67005076142132,0.881925522252498,0.641795786921404,0.03
0.988399071925754,0.888425443169969,0.935749588138386,0.552301255230126,0.929577464788732,0.692913385826772,0.893732970027248,0.665052208437601,0.04
0.987399770904926,0.898852971845673,0.941048034934498,0.574561403508772,0.922535211267606,0.708108108108108,0.901907356948229,0.679402876084486,0.05
0.986409966024915,0.908237747653806,0.9457111834962,0.596330275229358,0.915492957746479,0.722222222222222,0.909173478655768,0.692835499951839,0.06
0.984251968503937,0.912408759124088,0.946969696969697,0.60377358490566,0.901408450704225,0.72316384180791,0.910990009082652,0.69176969808134,0.07
0.984304932735426,0.915537017726799,0.948676391139924,0.61244019138756,0.901408450704225,0.729344729344729,0.913714804722979,0.698217892180215,0.08
0.984357541899441,0.91866527632951,0.950377562028047,0.621359223300971,0.901408450704225,0.735632183908046,0.916439600363306,0.704792455382945,0.09
0.982241953385128,0.922836287799791,0.951612903225806,0.63,0.887323943661972,0.736842105263158,0.918256130790191,0.704282672415769,0.1
0.98121546961326,0.925964546402503,0.952789699570815,0.637755102040816,0.880281690140845,0.739644970414201,0.920072661217075,0.706429539251568,0.11
0.981277533039648,0.929092805005214,0.954472415640064,0.647668393782383,0.880281690140845,0.746268656716418,0.922797456857402,0.713479356390745,0.12
0.980263157894737,0.932221063607925,0.955638695884554,0.656084656084656,0.873239436619718,0.749244712990937,0.924613987284287,0.715928088963276,0.13
0.980263157894737,0.932221063607925,0.955638695884554,0.656084656084656,0.873239436619718,0.749244712990937,0.924613987284287,0.715928088963276,0.14
0.980306345733042,0.934306569343066,0.956753870795515,0.663101604278075,0.873239436619718,0.753799392097264,0.926430517711172,0.720820033181778,0.15
0.980327868852459,0.935349322210636,0.957310565635005,0.666666666666667,0.873239436619718,0.75609756097561,0.927338782924614,0.723292823443888,0.16
0.979325353645267,0.938477580813347,0.958466453674121,0.675824175824176,0.866197183098591,0.759259259259259,0.929155313351499,0.726073200822645,0.17
0.979325353645267,0.938477580813347,0.958466453674121,0.675824175824176,0.866197183098591,0.759259259259259,0.929155313351499,0.726073200822645,0.18
0.979370249728556,0.940563086548488,0.959574468085106,0.683333333333333,0.866197183098591,0.763975155279503,0.930971843778383,0.731192807245186,0.19
0.978354978354978,0.942648592283629,0.960169941582581,0.689265536723164,0.859154929577465,0.764890282131662,0.931880108991826,0.73164231715803,0.2
0.97732181425486,0.943691345151199,0.960212201591512,0.691428571428571,0.852112676056338,0.763406940063091,0.931880108991826,0.729516446772083,0.21
0.977346278317152,0.94473409801877,0.960763520678685,0.695402298850575,0.852112676056338,0.765822784810127,0.932788374205268,0.732173158125673,0.22
0.977370689655172,0.94577685088634,0.961314255431902,0.699421965317919,0.852112676056338,0.768253968253968,0.93369663941871,0.734850849706768,0.23
0.977395048439182,0.94681960375391,0.961864406779661,0.703488372093023,0.852112676056338,0.770700636942675,0.934604904632153,0.737549824385305,0.24
0.977395048439182,0.94681960375391,0.961864406779661,0.703488372093023,0.852112676056338,0.770700636942675,0.934604904632153,0.737549824385305,0.25
0.97741935483871,0.947862356621481,0.962413975648491,0.707602339181287,0.852112676056338,0.773162939297125,0.935513169845595,0.740270391180588,0.26
0.97741935483871,0.947862356621481,0.962413975648491,0.707602339181287,0.852112676056338,0.773162939297125,0.935513169845595,0.740270391180588,0.27
0.97741935483871,0.947862356621481,0.962413975648491,0.707602339181287,0.852112676056338,0.773162939297125,0.935513169845595,0.740270391180588,0.28
0.977467811158798,0.949947862356621,0.96351136964569,0.715976331360947,0.852112676056338,0.778135048231511,0.93732970027248,0.745777568923,0.29
0.977516059957173,0.952033368091762,0.964606444796619,0.724550898203593,0.852112676056338,0.783171521035599,0.939146230699364,0.751374984366708,0.3
0.976470588235294,0.952033368091762,0.964097148891235,0.72289156626506,0.845070422535211,0.779220779220779,0.938237965485922,0.746635268637425,0.31
0.976470588235294,0.952033368091762,0.964097148891235,0.72289156626506,0.845070422535211,0.779220779220779,0.938237965485922,0.746635268637425,0.32
0.976470588235294,0.952033368091762,0.964097148891235,0.72289156626506,0.845070422535211,0.779220779220779,0.938237965485922,0.746635268637425,0.33
0.976470588235294,0.952033368091762,0.964097148891235,0.72289156626506,0.845070422535211,0.779220779220779,0.938237965485922,0.746635268637425,0.34
0.976470588235294,0.952033368091762,0.964097148891235,0.72289156626506,0.845070422535211,0.779220779220779,0.938237965485922,0.746635268637425,0.35
0.976470588235294,0.952033368091762,0.964097148891235,0.72289156626506,0.845070422535211,0.779220779220779,0.938237965485922,0.746635268637425,0.36
0.976470588235294,0.952033368091762,0.964097148891235,0.72289156626506,0.845070422535211,0.779220779220779,0.938237965485922,0.746635268637425,0.37
0.976495726495726,0.953076120959333,0.964643799472295,0.727272727272727,0.845070422535211,0.781758957654723,0.939146230699364,0.749473387650149,0.38
0.976520811099253,0.954118873826903,0.965189873417721,0.731707317073171,0.845070422535211,0.784313725490196,0.940054495912806,0.752335257327461,0.39
0.976545842217484,0.955161626694473,0.965735371639431,0.736196319018405,0.845070422535211,0.786885245901639,0.940962761126249,0.755221239279054,0.4
0.976570820021299,0.956204379562044,0.966280295047418,0.740740740740741,0.845070422535211,0.789473684210526,0.941871026339691,0.758131702866776,0.41
0.976570820021299,0.956204379562044,0.966280295047418,0.740740740740741,0.845070422535211,0.789473684210526,0.941871026339691,0.758131702866776,0.42
0.976620616365569,0.958289885297185,0.967368421052632,0.75,0.845070422535211,0.794701986754967,0.943687556766576,0.764027592460382,0.43
0.976645435244161,0.959332638164755,0.967911625460284,0.754716981132076,0.845070422535211,0.79734219269103,0.944595821980018,0.767013797929325,0.44
0.976670201484624,0.960375391032325,0.968454258675079,0.759493670886076,0.845070422535211,0.8,0.945504087193461,0.770026044430087,0.45
0.976768743400211,0.964546402502607,0.970619097586569,0.779220779220779,0.845070422535211,0.810810810810811,0.94913714804723,0.782343810013387,0.46
0.97578947368421,0.966631908237748,0.971189104243059,0.788079470198676,0.838028169014084,0.812286689419795,0.950045413260672,0.783999262368963,0.47
0.975840336134454,0.968717413972888,0.972265829408686,0.798657718120805,0.838028169014084,0.81786941580756,0.951861943687557,0.790457389302191,0.48
0.975840336134454,0.968717413972888,0.972265829408686,0.798657718120805,0.838028169014084,0.81786941580756,0.951861943687557,0.790457389302191,0.49
0.975865687303253,0.969760166840459,0.972803347280335,0.804054054054054,0.838028169014084,0.820689655172414,0.952770208900999,0.793731736779578,0.5
0.975865687303253,0.969760166840459,0.972803347280335,0.804054054054054,0.838028169014084,0.820689655172414,0.952770208900999,0.793731736779578,0.51
0.975865687303253,0.969760166840459,0.972803347280335,0.804054054054054,0.838028169014084,0.820689655172414,0.952770208900999,0.793731736779578,0.52
0.975865687303253,0.969760166840459,0.972803347280335,0.804054054054054,0.838028169014084,0.820689655172414,0.952770208900999,0.793731736779578,0.53
0.975890985324948,0.970802919708029,0.973340303188709,0.80952380952381,0.838028169014084,0.823529411764706,0.953678474114441,0.79703695247835,0.54
0.975890985324948,0.970802919708029,0.973340303188709,0.80952380952381,0.838028169014084,0.823529411764706,0.953678474114441,0.79703695247835,0.55
0.975916230366492,0.9718456725756,0.973876698014629,0.815068493150685,0.838028169014084,0.826388888888889,0.954586739327884,0.800373560703757,0.56
0.97489539748954,0.9718456725756,0.973368146214099,0.813793103448276,0.830985915492958,0.822299651567944,0.953678474114441,0.795728623149448,0.57
0.97489539748954,0.9718456725756,0.973368146214099,0.813793103448276,0.830985915492958,0.822299651567944,0.953678474114441,0.795728623149448,0.58
0.974921630094044,0.97288842544317,0.973903966597077,0.819444444444444,0.830985915492958,0.825174825174825,0.954586739327884,0.799106065945971,0.59
0.974921630094044,0.97288842544317,0.973903966597077,0.819444444444444,0.830985915492958,0.825174825174825,0.954586739327884,0.799106065945971,0.6
0.974947807933194,0.97393117831074,0.974439227960355,0.825174825174825,0.830985915492958,0.828070175438596,0.955495004541326,0.80251628302974,0.61
0.97393117831074,0.97393117831074,0.97393117831074,0.823943661971831,0.823943661971831,0.823943661971831,0.954586739327884,0.797874840282571,0.62
0.973958333333333,0.974973931178311,0.974465867639395,0.829787234042553,0.823943661971831,0.826855123674912,0.955495004541326,0.801327944223237,0.63
0.972944849115505,0.974973931178311,0.973958333333333,0.828571428571429,0.816901408450704,0.822695035460993,0.954586739327884,0.79668122521591,0.64
0.972944849115505,0.974973931178311,0.973958333333333,0.828571428571429,0.816901408450704,0.822695035460993,0.954586739327884,0.79668122521591,0.65
0.971933471933472,0.974973931178311,0.973451327433628,0.827338129496403,0.809859154929577,0.818505338078292,0.953678474114441,0.79201944268345,0.66
0.971933471933472,0.974973931178311,0.973451327433628,0.827338129496403,0.809859154929577,0.818505338078292,0.953678474114441,0.79201944268345,0.67
0.97196261682243,0.976016684045881,0.973985431841831,0.833333333333333,0.809859154929577,0.821428571428571,0.954586739327884,0.795526637173263,0.68
0.971991701244813,0.977059436913451,0.97451898075923,0.839416058394161,0.809859154929577,0.824372759856631,0.955495004541326,0.79906936596619,0.69
0.971044467425026,0.979144942648592,0.975077881619938,0.850746268656716,0.802816901408451,0.826086956521739,0.956403269754768,0.801628966177916,0.7
0.971104231166151,0.981230448383733,0.976141078838174,0.863636363636364,0.802816901408451,0.832116788321168,0.958219800181653,0.808997003158147,0.71
0.971163748712667,0.983315954118874,0.97720207253886,0.876923076923077,0.802816901408451,0.838235294117647,0.960036330608538,0.816522454052632,0.72
0.969199178644764,0.984358706986444,0.976720124159338,0.881889763779527,0.788732394366197,0.83271375464684,0.959128065395095,0.811153060678347,0.73
0.968205128205128,0.984358706986444,0.976215098241985,0.880952380952381,0.78169014084507,0.828358208955224,0.958219800181653,0.806533403844868,0.74
0.968237704918033,0.985401459854015,0.976744186046512,0.888,0.78169014084507,0.831460674157303,0.959128065395095,0.810439850725817,0.75
0.968270214943705,0.986444212721585,0.977272727272727,0.895161290322581,0.78169014084507,0.834586466165414,0.960036330608538,0.814390202020384,0.76
0.968270214943705,0.986444212721585,0.977272727272727,0.895161290322581,0.78169014084507,0.834586466165414,0.960036330608538,0.814390202020384,0.77
0.967280163599182,0.986444212721585,0.976768198244708,0.894308943089431,0.774647887323944,0.830188679245283,0.959128065395095,0.809783096011511,0.78
0.967280163599182,0.986444212721585,0.976768198244708,0.894308943089431,0.774647887323944,0.830188679245283,0.959128065395095,0.809783096011511,0.79
0.966292134831461,0.986444212721585,0.976264189886481,0.89344262295082,0.767605633802817,0.825757575757576,0.958219800181653,0.805160146900865,0.8
0.965341488277268,0.987486965589155,0.976288659793814,0.9,0.76056338028169,0.82442748091603,0.958219800181653,0.804561370935867,0.81
0.965341488277268,0.987486965589155,0.976288659793814,0.9,0.76056338028169,0.82442748091603,0.958219800181653,0.804561370935867,0.82
0.964358452138493,0.987486965589155,0.975785677485832,0.899159663865546,0.753521126760563,0.81992337164751,0.957311534968211,0.799921191024201,0.83
0.964430894308943,0.989572471324296,0.976839938239835,0.914529914529915,0.753521126760563,0.826254826254826,0.959128065395095,0.808177053630976,0.84
0.964430894308943,0.989572471324296,0.976839938239835,0.914529914529915,0.753521126760563,0.826254826254826,0.959128065395095,0.808177053630976,0.85
0.964430894308943,0.989572471324296,0.976839938239835,0.914529914529915,0.753521126760563,0.826254826254826,0.959128065395095,0.808177053630976,0.86
0.963451776649746,0.989572471324296,0.976337448559671,0.913793103448276,0.746478873239437,0.821705426356589,0.958219800181653,0.803552906477103,0.87
0.963451776649746,0.989572471324296,0.976337448559671,0.913793103448276,0.746478873239437,0.821705426356589,0.958219800181653,0.803552906477103,0.88
0.96056622851365,0.990615224191867,0.975359342915811,0.919642857142857,0.725352112676056,0.811023622047244,0.956403269754768,0.793851972942336,0.89
0.95866935483871,0.991657977059437,0.974884674525884,0.926605504587156,0.711267605633803,0.804780876494024,0.955495004541326,0.788848747483066,0.9
0.95866935483871,0.991657977059437,0.974884674525884,0.926605504587156,0.711267605633803,0.804780876494024,0.955495004541326,0.788848747483066,0.91
0.957703927492447,0.991657977059437,0.974385245901639,0.925925925925926,0.704225352112676,0.8,0.954586739327884,0.784157690871322,0.92
0.956740442655936,0.991657977059437,0.973886328725038,0.925233644859813,0.697183098591549,0.795180722891566,0.953678474114441,0.779448509614744,0.93
0.956740442655936,0.991657977059437,0.973886328725038,0.925233644859813,0.697183098591549,0.795180722891566,0.953678474114441,0.779448509614744,0.94
0.955778894472362,0.991657977059437,0.973387922210849,0.924528301886793,0.690140845070423,0.790322580645161,0.952770208900999,0.774720859142253,0.95
0.955778894472362,0.991657977059437,0.973387922210849,0.924528301886793,0.690140845070423,0.790322580645161,0.952770208900999,0.774720859142253,0.96
0.954909819639279,0.993743482794578,0.973939703628002,0.941747572815534,0.683098591549296,0.791836734693877,0.953678474114441,0.779034947537583,0.97
0.953093812375249,0.995828988529718,0.973992860785314,0.95959595959596,0.669014084507042,0.788381742738589,0.953678474114441,0.778970777838655,0.98
0.980884109916368,0.856100104275287,0.914253897550111,0.477272727272727,0.887323943661972,0.620689655172414,0.860127157129882,0.583613579771109,0.01
0.979094076655052,0.879040667361835,0.926373626373626,0.516666666666667,0.873239436619718,0.649214659685864,0.878292461398728,0.610697096387428,0.02
0.977142857142857,0.89155370177268,0.932388222464558,0.539823008849557,0.859154929577465,0.663043478260869,0.887375113533152,0.622969291148374,0.03
0.976136363636364,0.895724713242961,0.934203371397499,0.547511312217195,0.852112676056338,0.666666666666667,0.890099909173479,0.625782159239915,0.04
0.975169300225734,0.900938477580813,0.936585365853659,0.558139534883721,0.845070422535211,0.672268907563025,0.893732970027248,0.630756004729374,0.05
0.975169300225734,0.900938477580813,0.936585365853659,0.558139534883721,0.845070422535211,0.672268907563025,0.893732970027248,0.630756004729374,0.06
0.974186307519641,0.905109489051095,0.938378378378378,0.566666666666667,0.838028169014084,0.676136363636364,0.896457765667575,0.63397808526352,0.07
0.972222222222222,0.912408759124088,0.94136632598171,0.582089552238806,0.823943661971831,0.682215743440233,0.900999091734787,0.638880910003072,0.08
0.970132743362832,0.914494264859228,0.941492216854536,0.583756345177665,0.809859154929577,0.678466076696165,0.900999091734787,0.633412547608597,0.09
